텃밭아이디,운영주체,텃밭명,시도코드,시도명,시군구코드,시군구명,주소,실제전체면적,실제분양면적,홈페이지,모집기간,부대시설,신청방법,분양가격,위도좌표,경도좌표,등록일자,수정일자
"907","개인","만세보령 도시농업  귀촌텃밭 (체험장)","15","충청남도","223","보령시"," ","15000 평방미터","30평방미터씩*20명   600평방미터","준비중","2018-10-.1 12.31","부업용 (산약,버섯)(가축 염소,청계)사육방법체험장","보령시 농업기술썬터  귀촌상담실 전화 방문","  공유재산관리법에준함+ 최소운영비"," "," ","20171002",20171002
"824","개인","만수농장","13","전라북도","207","전주시 덕진구","전라북도 전주시 덕진구 호성동 859","3700","7"," "," ","화장실","전화","50,000","35.8778020827","127.1393581002","20170123",20170123
"825","개인","학전농장","13","전라북도","208","전주시 완산구","전라북도 전주시 완산구 원당동 574","3200","7"," "," ","주차장, 화장실, 쉼터","전화","50,000","35.7648846922","127.1081669544","20170123",20170123
"826","개인","부평농장","13","전라북도","208","전주시 완산구","전라북도 전주시 완산구 평화동3가 259-8","2000","7"," "," ","화장실, 쉼터","10월","50,000","35.7788483915","127.1183125249","20170123",20170123
"827","개인","장교농장","13","전라북도","208","전주시 완산구","전라북도 전주시 완산구 평화동4가 245-9","4470","7"," "," ","화장실, 쉼터","전화","50,000","35.764909125","127.1434072706","20170123",20170123
"828","지자체/주말농장","이서마을텃밭","13","전라북도","214","완주군","전라북도 완주군 이서면 상개리 570-5","1749","16"," "," ","급수시설, 원두막","방문","20,000","35.8228566245","127.0259171427","20170123",20170123
"533","개인","신봉마을텃밭","13","전라북도","214","완주군","전라북도 완주군 봉동읍 둔산리 69","7500","33"," "," ","급수시설, 정자, 주차장","메일,전화,방문","40천원","35.9665158290765","127.134120989431","20160119",20160112
"532","지자체/주말농장","낙정마을텃밭","13","전라북도","214","완주군","전라북도 완주군 봉동읍 낙평리 303","4000","33"," "," ","급수시설, 원두막","메일,전화,방문","40,000","35.9301382597111","127.162844782219","20160119",20170113
"535","지자체/주말농장","두억시민텃밭","13","전라북도","214","완주군","전라북도 완주군 용진읍 간중리 14-3","8300","33"," "," ","급수시설, 정자, 주차장","메일,전화,방문","40,000","35.90350488215709","127.20314276191632","20160119",20170113
"531","지자체/주말농장","새터마을텃밭","13","전라북도","214","완주군","전라북도 완주군 삼례읍 삼례리 194","1600","33"," "," ","급수시설, 농기구 보관함, 정자","방문","40,000","35.9208688284729","127.082078882107","20160119",20170113
"534","지자체/주말농장","서두시민텃밭","13","전라북도","214","완주군","전라북도 완주군 봉동읍 구미리 12-12","3000","16"," "," ","급수시설, 정자, 주차장","메일, 방문","40,000","35.9419409819951","127.1493438227","20160119",20170113
"530","지자체/주말농장","허브체험관광농원","13","전라북도","205","남원시","전라북도 남원시 운봉읍 294-1","1980","33"," "," ","체험장, 식물원 등","전화","100,000","35.4041336779733","127.519114337375","20160119",20170113
"829","민간단체","삼향골","12","전라남도","183","목포시","전라남도 목포시 대양동 198","3562","16.5"," "," "," ","전화","80,000","34.8359390104","126.4258916431","20170123",20170123
"539","개인","힐링텃밭","12","전라남도","202","화순군","전라남도 화순군 화순읍 삼천리 48","2970","17"," "," ","비가림쉼터","전화,내방","20천원","35.0457675384212","126.993096825937","20160119",20160112
"831","지자체/체험 및 교육","신대도시농업공원2","12","전라남도","184","순천시","전라남도 순천시 해룡면 신대리 2138","23127","1300"," "," ","교육, 체험텃밭","직영"," ","34.9258876081","127.5536598832","20170123",20170123
"832","지자체/분양","조례텃밭정원","12","전라남도","184","순천시","전라남도 순천시 조례동 382-5","1703","개인 10"," "," ","관정, 농기구 보관실, 휀스, 쉼터 등","주소지 관할 ？, 동에 방문접수","30,000","34.957248562","127.5276907496","20170123",20170123
"833","지자체/분양","연향텃밭정원","12","전라남도","184","순천시","전라남도 순천시 연향동 1621-1","1441","개인 10(40구좌)"," "," ","관정, 빗물이용시설, 생태화장실, 퇴비사, 농기구 보관실, 휀스, 쉼터 등","주소지 관할 면,동에 접수","30,000","34.9392839501","127.5231402984","20170123",20170123
"834","지자체/주말농장","도시민 친환경 가족텃밭","12","전라남도","185","여수시","전라남도 여수시 여천동 896-2, 896-4","2598","17.3"," "," "," ","홈페이지","30,000","34.7807435098","127.6637042885","20170123",20170123
"835","개인","나무향기 현천골농장","12","전라남도","185","여수시","전라남도 여수시 소라면 현천리 673-7","1000","16.5"," "," ","평상, 창고","전화","50,000","34.7591451533","127.6079462572","20170123",20170123
"836","개인","힐링캠프","12","전라남도","185","여수시","전라남도 여수시 선원동 848-3, 849-1","1000","16.5"," "," ","평상, 창고","전화","50,000","34.7703635713","127.6556207042","20170123",20170123
"837","민간단체","공원텃밭(1지구)","12","전라남도","182","나주시","전라남도 나주시 빛가람동 536","2713","10"," "," ","관리사, 교육장, 화장실, 관정","나주시청 홈페이지","50,000"," "," ","20170123",20170123
"838","지자체/도시농업공원텃밭","공원텃밭(2지구)","12","전라남도","182","나주시","전라남도 나주시 빛가람동 864","1173","10"," "," ","관리사, 교육장, 화장실, 관정","나주시청 홈페이지","50,000","35.0096547212","126.7992539458","20170123",20170123
"839","민간단체","공원텃밭(3지구)","12","전라남도","182","나주시","전라남도 나주시 빛가람동 831","1381","10이내"," "," ","교육장, 관정","나주시청 홈페이지","50,000","35.0091358717","126.7930193338","20170124",20170124
"840","민간단체","공원텃밭(4지구)","12","전라남도","182","나주시","전라남도 나주시 빛가람동 22-1","1429","10이내"," "," ","교육장, 관정","나주시청 홈페이지","50,000","35.0287600016","126.7843436357","20170124",20170124
"841","지자체/주말농장","친환경주말농장","12","전라남도","195","영암군","전라남도 영암군 삼호읍 산호 1554","5768","1800"," "," "," ","방문접수","2120","34.7818100747","126.4658686519","20170124",20170124
"842","민간단체","옐로우시티","12","전라남도","197","장성군","전라남도 장성군 장성읍 1455","3144","19.8"," "," "," ","방문","무료","35.303092217","126.7700635761","20170124",20170124
"536","지자체/주말농장","농사체험학습장","12","전라남도","181","광양시","전라남도 광양시 봉강면 지곡리 862-19외","2000","17"," "," ","주차장, 급수시설, 화장실 등","이메일, 팩스, 내방","10,000","34.989764795256846","127.57720000310436","20160119",20170113
"537","민간단체","혁신도시 공원텃밭","12","전라남도","182","나주시","전라남도 나주시 빛가람동 536외 2개소","3300","10"," "," "," ","방문,메일,팩스","50천원","35.01018778227919 ","126.77625453443617","20160119",20160112
"540","개인","고인돌텃밭농장","12","전라남도","202","화순군","전라남도 화순군 도곡면 월곡리 672","2310","33"," "," ","주차장","전화,내방","20천원","34.9870410938697","126.913350343232","20160119",20160112
"541","개인","능주정보화마을텃밭","12","전라남도","202","화순군","전라남도 화순군 능주면 백암리","2640","17"," "," ","주차장","전화,내방","50천원","35.020471238526","126.970641263355","20160119",20160112
"538","개인","힐링가족텃밭","12","전라남도","202","화순군","전라남도 화순군 화순읍 교리 247","1900","17"," "," ","비가림쉼터","전화,내방","20천원","35.0608676945208","126.980457276599","20160119",20160112
"830","지자체/분양","신대도시농업공원","12","전라남도","184","순천시","전라남도 순천시 해룡면 신대리 2137","23127","개인10 / 단체33"," "," ","주차장, 교육장, 관정, 화장실, 관리실, 농기구보관실, 퇴비사, 쉼터 등","주소지 관할 면, 동에 방문접수","30,000(개인) / 50,000(단체)","34.9276536311","127.5545998421","20170123",20170123
"843","민간단체","마장지텃밭","11","경상북도","167","포항시 북구","경상북도 북구 창포동 445-1","3966","16.5"," "," "," ","전화","30,000","36.0658108226","129.3626280708","20170124",20170124
"844","지자체/주말농장","한평농원","11","경상북도","160","김천시","경상북도 김천시 구성면 감천대로 3296","2800","15"," "," ","주차장, 쉼터","서면, Fax","20,000","36.0325365783","128.0477253774","20170124",20170124
"845","지자체/주말농장","한평농원","11","경상북도","160","김천시","경상북도 김천시 남면 옥산리 637","6805","15"," "," ","주차장, 화장실","서면, FAX","20,000","36.1160767902","128.1900032811","20170124",20170124
"846","개인","구미주말농장","11","경상북도","159","구미시","경상북도 구미시 지산동 846-52","1000","16.5"," "," "," ","전화","30,000","36.1363255921","128.3617246354","20170124",20170124
"548","지자체/주말농장","예천온천주말농장","11","경상북도","174","예천군","경상북도 예천군 감천 119","3000","66"," "," ","화장실,세면장,원두막,주차장","방문접수","225,000(온천입욕권 50회 상당)","36.7236225318401","128.500145476859","20160119",20170113
"848","지자체/주말농장","예천군주말농장","11","경상북도","174","예천군","경상북도 예천군 호명면 631-5","1000","16.5"," "," "," ","방문접수","무료","36.5587391028","128.4597331968","20170124",20170124
"547","지자체/주말농장","농촌사랑도시텃밭","11","경상북도","164","영주시","경상북도 영주시 아지동 233-1","7000","10"," "," ","화장실,세면장,쉼터3","인터넷,우편,방문","무료","36.8510552489172","128.59153776967","20160119",20170113
"542","지자체/주말농장","행복텃밭","11","경상북도","167","포항시 북구","경상북도 포항시 북구 두호동 산30-1","2800","10"," "," ","주차장,식수대","전화","30,000","36.0704626638389","129.383650598551","20160119",20170113
"847","민간단체","무명텃밭(구미 임은동 코오롱하늘채)","11","경상북도","159","구미시","경상북도 구미시 임은동 174","1665","3~6"," "," "," ","공고","무료","36.0854631886","128.3682406754","20170124",20170124
"863","지자체/시범사업","도심속저탄소녹색 체험장(텃밭) 시범 2","10","경상남도","142","양산시","경상남도 양산시 원동면 화제리 910-2","1045","미정"," "," ","용수시설, 창고"," ","무료","35.3632780471","128.9729327533","20170124",20170124
"558","개인","도심속웰빙지","10","경상남도","137","거제시","경상남도 거제시 장평동 127","2145","33"," "," "," ","전화","미정","34.8878860791617","128.60568939834","20160119",20160112
"866","민간단체","범어주말농장","10","경상남도","142","양산시","경상남도 양산시 물금읍 범어리 622","2225","33"," "," ","용수시설, 창고"," ","120,000","35.332653834","129.0033529309","20170125",20170125
"867","지자체/개인농장","물금주말농장","10","경상남도","142","양산시","경상남도 양산시 물금읍 증산리 841-2","2053","33"," "," "," "," ","100,000","35.2970249348","129.0094914225","20170125",20170125
"868","지자체/개인농장","물금주말농장2","10","경상남도","142","양산시","경상남도 양산시 물금읍 증산리 841-2","1924","33"," "," ","창고, 용수시설"," ","100,000","35.2970249348","129.0094914225","20170125",20170125
"869","개인","증산정자나무","10","경상남도","142","양산시","경상남도 양산시 물금읍 증산리 104-5외","2737","33"," "," ","주차장"," ","100,000","35.3031573311","129.0031353736","20170125",20170125
"870","개인","물금주말농장3","10","경상남도","142","양산시","경상남도 양산시 물금읍 증산리 559-1","1000","33"," "," "," "," ","무료","35.301541138","129.0045201612","20170125",20170125
"873","민간단체","원동중학교 텃밭","10","경상남도","142","양산시","경상남도 양산시 원동면 원리 577","1654"," "," "," "," "," "," ","35.3756444847","128.9211116526","20170125",20170125
"874","민간단체","주말농장(양산시 상북면)","10","경상남도","142","양산시","경상남도 양산시 상북면 석계리 541-10","923","33"," "," "," "," ","무료","35.4097099848","129.0568824869","20170125",20170125
